Continent,ISO3v10,Country,ProjectRegion,<100K_num_ctry,100-500K_num_ctry,500K-1mil_num_ctry,1-5mil_num_ctry,5mil+_num_ctry,Total_num_ctry,<100K_00p_ctry,100-500K_00p_ctry,500K-1mil_00p_ctry,1-5mil_00p_ctry,5mil+_00p_ctry,Total_00p_ctry,<100K_km_ctry,100-500K_km_ctry,500K-1mil_km_ctry,1-5mil_km_ctry,5mil+_km_ctry,Total_km_ctry,<100K_num_lecz,100-500K_num_lecz,500K-1mil_num_lecz,1-5mil_num_lecz,5mil+_num_lecz,Total_num_lecz,<100K_00p_lecz,100-500K_00p_lecz,500K-1mil_00p_lecz,1-5mil_00p_lecz,5mil+_00p_lecz,Total_00p_lecz,<100K_km_lecz,100-500K_km_lecz,500K-1mil_km_lecz,1-5mil_km_lecz,5mil+_km_lecz,Total_km_lecz
Europe,AUT,Austria,Europe,86,5,1,1,0,93,"1,327,161","1,329,132","560,033","2,044,261",0,"5,260,587","5,519","3,112",825,"1,582",0,"11,038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,BEL,Belgium,Europe,71,2,0,0,1,74,"1,114,412","505,878",0,0,"7,746,576","9,366,866","1,828",752,0,0,"9,939","12,519",11,1,0,0,1,13,"128,080","377,015",0,0,"1,743,414","2,248,509",157,614,0,0,"2,262","3,032"
Europe,BGR,Bulgaria,Europe,24,11,0,1,0,36,"1,043,357","1,971,875",0,"1,268,624",0,"4,283,856","2,042","2,910",0,"1,155",0,"6,107",0,2,0,0,0,2,0,"108,154",0,0,0,"108,154",0,140,0,0,0,140
Europe,BIH,Bosnia-Herzegovina,Europe,17,5,0,0,0,22,"651,145","959,230",0,0,0,"1,610,375",613,675,0,0,0,"1,288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,BLR,Belarus,Europe,15,16,1,1,0,33,"849,835","3,233,347","586,781","1,776,983",0,"6,446,946","1,525","4,512",591,"1,265",0,"7,892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,CHE,Switzerland,Europe,48,10,0,1,0,59,"856,122","2,385,612",0,"1,727,883",0,"4,969,617","2,173","3,801",0,"2,030",0,"8,004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,CZE,Czech Republic,Europe,80,10,2,1,0,93,"2,811,075","1,737,365","1,394,986","1,463,049",0,"7,406,475","5,357","3,287","1,457","1,273",0,"11,374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,DEU,Germany,Europe,501,65,8,9,1,584,"16,827,245","12,585,363","5,389,485","19,299,789","10,221,250","64,323,132","22,350","12,567","5,447","14,023","5,892","60,280",29,11,1,1,0,42,"850,024","1,091,188","699,898","1,063,867",0,"3,704,977","1,571","1,264",730,746,0,"4,311"
Europe,DNK,Denmark,Europe,82,4,0,1,0,87,"1,525,254","1,033,441",0,"1,424,995",0,"3,983,690","5,677","2,432",0,"1,479",0,"9,589",58,4,0,1,0,63,"439,637","309,639",0,"314,655",0,"1,063,931","1,565",362,0,244,0,"2,170"
Europe,ESP,Spain,Europe,172,21,8,5,2,208,"3,719,373","4,152,247","5,226,987","8,927,370","10,558,348","32,584,325","19,939","11,729","10,854","15,740","11,346","69,607",24,2,7,5,1,39,"80,350","139,130","638,883","1,499,748","384,687","2,742,798",310,282,811,"1,491",471,"3,366"
Europe,EST,Estonia,Europe,19,2,0,0,0,21,"393,924","584,896",0,0,0,"978,820","1,795",846,0,0,0,"2,642",6,1,0,0,0,7,"59,296","67,488",0,0,0,"126,784",119,48,0,0,0,167
Europe,FIN,Finland,Europe,37,5,0,1,0,43,"1,187,228","1,009,869",0,"1,299,138",0,"3,496,235","11,924","4,720",0,"2,705",0,"19,349",10,2,0,1,0,13,"105,182","25,144",0,"22,073",0,"152,399",659,273,0,24,0,956
Europe,FRA,France,Europe,207,40,10,3,1,261,"7,500,519","9,181,193","6,725,148","7,490,282","10,942,730","41,839,872","25,805","21,741","11,242","10,611","5,741","75,140",34,9,6,1,0,50,"316,726","452,146","1,203,229","193,279",0,"2,165,380",957,"1,192","2,061",377,0,"4,586"
Europe,FRO,Faeroe Islands,SIS,2,0,0,0,0,2,"13,227",0,0,0,0,"13,227",273,0,0,0,0,273,2,0,0,0,0,2,"1,362",0,0,0,0,"1,362",28,0,0,0,0,28
Europe,GBR,United Kingdom,Europe,71,26,3,4,3,107,"2,688,061","6,181,406","2,190,216","10,105,264","28,287,723","49,452,670","7,309","10,147","3,243","13,921","20,763","55,382",33,22,2,4,3,64,"411,953","939,073","643,109","1,300,902","2,514,497","5,809,534","1,150","1,496",647,"1,318","1,957","6,568"
Europe,GGY,Guernsey,SIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,GIB,Gibraltar,SIS,1,0,0,0,0,1,"20,184",0,0,0,0,"20,184",4,0,0,0,0,4,1,0,0,0,0,1,"9,385",0,0,0,0,"9,385",2,0,0,0,0,2
Europe,GRC,Greece,Europe,102,9,1,1,0,113,"2,234,509","1,295,349","964,643","3,640,597",0,"8,135,098","10,853","4,063","1,026","2,400",0,"18,342",62,6,1,1,0,70,"267,654","130,896","177,684","90,663",0,"666,897","1,167",456,253,96,0,"1,971"
Europe,HRV,Croatia,Europe,44,2,0,0,0,46,"1,012,045","408,790",0,0,0,"1,420,835","3,624","1,166",0,0,0,"4,791",13,0,0,0,0,13,"54,531",0,0,0,0,"54,531",140,0,0,0,0,140
Europe,HUN,Hungary,Europe,126,9,0,1,0,136,"2,385,649","1,420,510",0,"2,336,499",0,"6,142,658","6,800","2,391",0,"1,777",0,"10,968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,IMN,Isle of Man,SIS,1,0,0,0,0,1,"49,793",0,0,0,0,"49,793",206,0,0,0,0,206,1,0,0,0,0,1,"3,962",0,0,0,0,"3,962",12,0,0,0,0,12
Europe,IRL,Ireland,Europe,54,2,0,1,0,57,"776,985","335,390",0,"1,238,952",0,"2,351,327","3,497",789,0,"1,411",0,"5,697",22,2,0,1,0,25,"92,847","61,229",0,"130,744",0,"284,820",237,94,0,85,0,416
Europe,ISL,Iceland,Europe,3,1,0,0,0,4,"36,865","167,367",0,0,0,"204,232",586,443,0,0,0,"1,029",3,1,0,0,0,4,"6,282","19,420",0,0,0,"25,702",76,40,0,0,0,116
Europe,ITA,Italy,Europe,301,24,6,9,1,341,"7,405,321","5,143,243","4,218,416","18,377,995","7,348,382","42,493,357","25,167","12,331","9,589","20,212","5,969","73,269",72,11,6,8,0,97,"768,109","387,833","656,102","2,174,102",0,"3,986,146","2,568",613,"1,317","2,555",0,"7,052"
Europe,JEY,Jersey,SIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,LIE,Liechtenstein,Europe,1,0,0,0,0,1,"30,014",0,0,0,0,"30,014",97,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,LTU,Lithuania,Europe,46,5,1,0,0,52,"719,512","1,091,604","619,327",0,0,"2,430,443","2,908","1,362",670,0,0,"4,941",3,1,0,0,0,4,"37,059","116,630",0,0,0,"153,689",118,94,0,0,0,212
Europe,LUX,Luxembourg,Europe,2,1,0,0,0,3,"38,746","286,821",0,0,0,"325,567",137,666,0,0,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,LVA,Latvia,Europe,31,1,1,0,0,33,"537,497","122,696","912,508",0,0,"1,572,701","2,015",192,"1,195",0,0,"3,402",3,0,1,0,0,4,"120,485",0,"571,677",0,0,"692,162",263,0,528,0,0,791
Europe,MCO,Monaco,Europe,1,0,0,0,0,1,"9,166",0,0,0,0,"9,166",3,0,0,0,0,3,1,0,0,0,0,1,"9,166",0,0,0,0,"9,166",3,0,0,0,0,3
Europe,MDA,Republic of Moldova,Europe,17,2,1,0,0,20,"402,840","560,638","829,852",0,0,"1,793,330",944,615,534,0,0,"2,093",2,1,0,0,0,3,"14,272","33,398",0,0,0,"47,670",20,81,0,0,0,101
Europe,MKD,Macedonia,Europe,19,2,0,0,0,21,"528,718","709,659",0,0,0,"1,238,377","1,733",953,0,0,0,"2,686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,MLT,Malta,SIS,1,1,0,0,0,2,"29,024","341,173",0,0,0,"370,197",61,225,0,0,0,286,1,1,0,0,0,2,"2,455","36,059",0,0,0,"38,514",10,23,0,0,0,33
Europe,NLD,Netherlands,Europe,54,8,4,0,1,67,"1,943,018","1,959,370","2,825,650",0,"6,651,667","13,379,705","2,406","2,630","2,307",0,"5,055","12,398",42,7,3,0,1,53,"1,353,764","1,254,672","1,084,731",0,"6,432,599","10,125,766","1,786","1,827",973,0,"4,841","9,426"
Europe,NOR,Norway,Europe,50,5,0,1,0,56,"712,725","876,239",0,"1,508,335",0,"3,097,299","8,997","5,353",0,"5,062",0,"19,412",41,4,0,1,0,46,"100,576","89,090",0,"38,365",0,"228,031",758,312,0,130,0,"1,200"
Europe,POL,Poland,Europe,129,31,4,3,0,167,"6,165,742","6,236,469","3,315,531","6,521,452",0,"22,239,194","10,182","7,649","3,203","5,303",0,"26,337",5,3,1,0,0,9,"130,922","296,554","281,078",0,0,"708,554",243,380,297,0,0,920
Europe,PRT,Portugal,Europe,76,4,1,2,0,83,"1,466,441","955,395","631,446","4,279,043",0,"7,332,325","5,543","2,864",703,"3,708",0,"12,818",20,3,1,2,0,26,"75,444","110,234","162,036","70,721",0,"418,435",273,248,138,86,0,744
Europe,ROU,Romania,Europe,214,22,0,1,0,237,"3,678,686","4,962,316",0,"2,197,247",0,"10,838,249","8,635","5,041",0,775,0,"14,452",8,3,0,0,0,11,"58,494","480,302",0,0,0,"538,796",253,427,0,0,0,680
Europe,RUS,Russia,Europe,360,121,26,14,2,523,"16,427,345","27,088,872","17,170,502","19,794,005","17,245,861","97,726,585","68,209","56,676","28,707","25,075","7,807","186,473",27,13,1,1,1,43,"439,440","749,384","135,264","420,068","702,946","2,447,102","1,189","1,113",97,253,157,"2,810"
Europe,SCG,Serbia and Montenegro,Europe,46,10,1,1,0,58,"1,900,064","1,741,722","575,099","1,263,382",0,"5,480,267","4,284","1,863",244,"1,164",0,"7,555",4,0,0,0,0,4,"5,642",0,0,0,0,"5,642",28,0,0,0,0,28
Europe,SJM,Svalbard and Jan Mayen,SIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,SMR,San Marino,SIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,SVK,Slovakia,Europe,79,8,0,0,0,87,"1,804,657","1,475,693",0,0,0,"3,280,350","4,454","2,395",0,0,0,"6,849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,SVN,Slovenia,Europe,36,2,0,0,0,38,"636,116","615,054",0,0,0,"1,251,170","1,682","1,010",0,0,0,"2,692",1,0,0,0,0,1,"25,596",0,0,0,0,"25,596",29,0,0,0,0,29
Europe,SWE,Sweden,Europe,144,7,1,1,0,153,"2,911,602","1,263,158","731,415","1,623,541",0,"6,529,716","27,469","4,611","1,503","2,292",0,"35,875",43,3,1,1,0,48,"227,008","205,701","30,483","53,027",0,"516,219","1,929",430,60,54,0,"2,474"
Europe,UKR,Ukraine,Europe,14,54,9,5,0,82,"1,183,251","11,871,704","6,259,020","9,586,677",0,"28,900,652","1,466","14,317","4,799","6,254",0,"26,836",2,8,2,1,0,13,"73,221","327,752","241,871","216,312",0,"859,156",69,537,173,79,0,858
Europe,VAT,Holy See,SIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North America,ABW,Aruba,SIS,1,0,0,0,0,1,"31,734",0,0,0,0,"31,734",61,0,0,0,0,61,1,0,0,0,0,1,"12,443",0,0,0,0,"12,443",24,0,0,0,0,24
North America,AIA,Anguilla,SIS,1,0,0,0,0,1,"10,171",0,0,0,0,"10,171",70,0,0,0,0,70,1,0,0,0,0,1,"5,128",0,0,0,0,"5,128",35,0,0,0,0,35
North America,ANT,Netherland Antilles,SIS,0,1,0,0,0,1,0,"155,353",0,0,0,"155,353",0,358,0,0,0,358,0,1,0,0,0,1,0,"8,071",0,0,0,"8,071",0,52,0,0,0,52
North America,ATG,Antigua and Barbuda,SIS,1,0,0,0,0,1,"57,490",0,0,0,0,"57,490",273,0,0,0,0,273,1,0,0,0,0,1,"14,317",0,0,0,0,"14,317",68,0,0,0,0,68
North America,BHS,Bahamas,SIS,3,1,0,0,0,4,"44,683","201,986",0,0,0,"246,669",286,217,0,0,0,503,3,1,0,0,0,4,"44,064","169,687",0,0,0,"213,751",282,182,0,0,0,464
North America,BLZ,Belize,Latin America,6,0,0,0,0,6,"93,122",0,0,0,0,"93,122",532,0,0,0,0,532,4,0,0,0,0,4,"59,777",0,0,0,0,"59,777",239,0,0,0,0,239
North America,BMU,Bermuda,SIS,2,0,0,0,0,2,"48,118",0,0,0,0,"48,118",50,0,0,0,0,50,2,0,0,0,0,2,"33,812",0,0,0,0,"33,812",35,0,0,0,0,35
North America,BRB,Barbados,SIS,0,1,0,0,0,1,0,"262,157",0,0,0,"262,157",0,434,0,0,0,434,0,1,0,0,0,1,0,"7,084",0,0,0,"7,084",0,12,0,0,0,12
North America,CAN,Canada,North America,288,25,7,3,1,324,"5,279,236","4,781,343","5,469,980","5,071,242","5,914,522","26,516,323","74,645","27,321","17,888","6,100","5,606","131,560",53,8,3,2,0,66,"215,781","162,429","60,550","668,244",0,"1,107,004","3,003",801,111,637,0,"4,552"
North America,CRI,Costa Rica,Latin America,8,0,0,1,0,9,"278,070",0,0,"2,064,727",0,"2,342,797","1,138",0,0,"1,979",0,"3,118",2,0,0,0,0,2,"38,973",0,0,0,0,"38,973",114,0,0,0,0,114
North America,CUB,Cuba,SIS,99,14,0,1,0,114,"2,985,253","2,842,658",0,"2,444,038",0,"8,271,949","5,171","3,002",0,"1,412",0,"9,585",33,3,0,1,0,37,"472,406","131,705",0,"460,228",0,"1,064,339",824,126,0,172,0,"1,121"
North America,CYM,Cayman Islands,SIS,1,0,0,0,0,1,"32,497",0,0,0,0,"32,497",188,0,0,0,0,188,1,0,0,0,0,1,"31,797",0,0,0,0,"31,797",184,0,0,0,0,184
North America,DMA,Commonwealth of Dominica,SIS,3,0,0,0,0,3,"36,539",0,0,0,0,"36,539",191,0,0,0,0,191,3,0,0,0,0,3,"1,641",0,0,0,0,"1,641",7,0,0,0,0,7
North America,DOM,Dominican Republic,SIS,23,5,1,1,0,30,"832,040","722,137","700,417","3,150,998",0,"5,405,592","1,389","1,168","1,087","1,384",0,"5,028",6,3,0,1,0,10,"39,640","69,322",0,"23,466",0,"132,428",50,137,0,8,0,195
North America,GLP,Guadeloupe,SIS,2,2,0,0,0,4,"11,591","335,867",0,0,0,"347,458",50,"1,110",0,0,0,"1,160",1,2,0,0,0,3,"3,555","66,379",0,0,0,"69,934",11,177,0,0,0,188
North America,GRD,Grenada,SIS,4,0,0,0,0,4,"56,387",0,0,0,0,"56,387",161,0,0,0,0,161,4,0,0,0,0,4,"2,423",0,0,0,0,"2,423",7,0,0,0,0,7
North America,GRL,Greenland,North America,2,0,0,0,0,2,"18,756",0,0,0,0,"18,756",72,0,0,0,0,72,2,0,0,0,0,2,"12,720",0,0,0,0,"12,720",14,0,0,0,0,14
North America,GTM,Guatemala,Latin America,23,2,0,1,0,26,"885,603","559,264",0,"2,877,668",0,"4,322,535","1,642",625,0,"1,516",0,"3,784",2,0,0,0,0,2,"23,942",0,0,0,0,"23,942",95,0,0,0,0,95
North America,HND,Honduras,Latin America,30,2,2,0,0,34,"751,906","238,118","1,793,726",0,0,"2,783,750","1,340",392,"1,389",0,0,"3,121",6,1,0,0,0,7,"97,079","53,206",0,0,0,"150,285",110,47,0,0,0,157
North America,HTI,Haiti,SIS,5,2,1,1,0,9,"115,710","606,990","692,704","1,343,417",0,"2,758,821",59,77,4,328,0,468,3,1,1,1,0,6,"33,718","64,186","201,622","124,893",0,"424,419",13,31,1,31,0,77
North America,JAM,Jamaica,SIS,9,1,0,1,0,11,"263,779","101,945",0,"1,054,480",0,"1,420,204","1,077",433,0,"1,127",0,"2,637",8,1,0,1,0,10,"53,433",142,0,"77,187",0,"130,762",193,1,0,103,0,296
North America,KNA,Saint Kitts and Nevis,SIS,2,0,0,0,0,2,"34,332",0,0,0,0,"34,332",238,0,0,0,0,238,2,0,0,0,0,2,"4,624",0,0,0,0,"4,624",33,0,0,0,0,33
North America,LCA,Saint Lucia,SIS,3,0,0,0,0,3,"99,849",0,0,0,0,"99,849",359,0,0,0,0,359,2,0,0,0,0,2,"3,915",0,0,0,0,"3,915",14,0,0,0,0,14
North America,MEX,Mexico,Latin America,395,46,17,6,1,465,"9,303,089","10,646,820","11,497,751","13,513,157","18,210,260","63,171,077","43,740","23,811","17,766","12,184","4,504","102,005",52,12,7,0,0,71,"595,045","1,015,120","1,774,462",0,0,"3,384,627","3,387","2,881","2,435",0,0,"8,703"
North America,MSR,Montserrat,SIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North America,MTQ,Martinique,SIS,0,1,0,0,0,1,0,"353,811",0,0,0,"353,811",0,980,0,0,0,980,0,1,0,0,0,1,0,"24,033",0,0,0,"24,033",0,67,0,0,0,67
North America,NIC,Nicaragua,Latin America,25,2,0,1,0,28,"862,390","289,611",0,"1,622,139",0,"2,774,140","1,071",465,0,"1,221",0,"2,757",3,0,0,0,0,3,"28,085",0,0,0,0,"28,085",31,0,0,0,0,31
North America,PAN,Panama,Latin America,17,0,0,1,0,18,"497,128",0,0,"1,158,849",0,"1,655,977","1,864",0,0,"1,276",0,"3,140",8,0,0,1,0,9,"92,157",0,0,"44,889",0,"137,046",318,0,0,69,0,387
North America,PRI,Puerto Rico,SIS,2,0,0,1,0,3,"16,483",0,0,"3,211,515",0,"3,227,998",82,0,0,"6,558",0,"6,640",0,0,0,1,0,1,0,0,0,"633,076",0,"633,076",0,0,0,843,0,843
North America,SLV,El Salvador,Latin America,14,3,0,1,0,18,"359,292","512,517",0,"2,497,127",0,"3,368,936",963,869,0,"1,494",0,"3,326",4,0,0,0,0,4,"16,764",0,0,0,0,"16,764",65,0,0,0,0,65
North America,SPM,Saint Pierre and Miquelon,SIS,1,0,0,0,0,1,"5,571",0,0,0,0,"5,571",22,0,0,0,0,22,1,0,0,0,0,1,"3,354",0,0,0,0,"3,354",13,0,0,0,0,13
North America,TCA,Turks and Caicos Islands,SIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North America,TTO,Trinidad and Tobago,SIS,2,0,0,1,0,3,"62,517",0,0,"1,046,097",0,"1,108,614",250,0,0,"2,021",0,"2,271",1,0,0,1,0,2,"2,543",0,0,"120,219",0,"122,762",13,0,0,249,0,261
North America,USA,United States of America,North America,"1,427",145,28,25,9,"1,634","28,369,014","32,728,901","21,541,947","58,730,365","87,508,375","228,878,602","301,956","157,885","67,375","120,693","105,975","753,884",100,24,7,5,8,144,"1,174,135","2,484,987","1,529,364","2,653,823","12,598,327","20,440,636","9,017","13,445","4,887","6,333","14,231","47,913"
North America,VCT,Saint Vincent,SIS,2,0,0,0,0,2,"49,975",0,0,0,0,"49,975",132,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North America,VGB,British Virgin Islands,SIS,1,0,0,0,0,1,"13,310",0,0,0,0,"13,310",54,0,0,0,0,54,1,0,0,0,0,1,"5,598",0,0,0,0,"5,598",23,0,0,0,0,23
North America,VIR,United States Virgin Islands,SIS,2,0,0,0,0,2,"104,166",0,0,0,0,"104,166",287,0,0,0,0,287,2,0,0,0,0,2,"24,263",0,0,0,0,"24,263",89,0,0,0,0,89
Oceania,ASM,American Samoa,SIS,1,0,0,0,0,1,"59,680",0,0,0,0,"59,680",122,0,0,0,0,122,1,0,0,0,0,1,"3,534",0,0,0,0,"3,534",8,0,0,0,0,8
Oceania,AUS,Australia,Australia and New Zealand ,134,8,1,5,0,148,"3,122,332","1,483,839","720,961","11,332,321",0,"16,659,453","18,202","3,753","1,648","12,909",0,"36,512",57,6,1,5,0,69,"498,342","278,076","184,534","1,124,639",0,"2,085,591","2,300",707,428,"1,200",0,"4,635"
Oceania,COK,Cook Islands,SIS,1,0,0,0,0,1,"9,697",0,0,0,0,"9,697",56,0,0,0,0,56,1,0,0,0,0,1,"4,001",0,0,0,0,"4,001",23,0,0,0,0,23
Oceania,FJI,Fiji,SIS,5,2,0,0,0,7,"57,665","322,530",0,0,0,"380,195",569,"1,268",0,0,0,"1,837",5,2,0,0,0,7,"8,802","82,080",0,0,0,"90,882",61,235,0,0,0,296
Oceania,FSM,Federated State of Micronesia,SIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceania,GUM,Guam,SIS,0,1,0,0,0,1,0,"150,463",0,0,0,"150,463",0,518,0,0,0,518,0,1,0,0,0,1,0,"10,395",0,0,0,"10,395",0,31,0,0,0,31
Oceania,KIR,Kiribati,SIS,2,0,0,0,0,2,"10,711",0,0,0,0,"10,711",0,0,0,0,0,0,2,0,0,0,0,2,"10,711",0,0,0,0,"10,711",0,0,0,0,0,0
Oceania,MHL,Marshall Islands,SIS,1,0,0,0,0,1,"16,264",0,0,0,0,"16,264",4,0,0,0,0,4,1,0,0,0,0,1,"16,264",0,0,0,0,"16,264",4,0,0,0,0,4
Oceania,MNP,Northern Mariana Islands,SIS,1,0,0,0,0,1,"58,571",0,0,0,0,"58,571",108,0,0,0,0,108,1,0,0,0,0,1,"27,345",0,0,0,0,"27,345",17,0,0,0,0,17
Oceania,NCL,New Caledonia,SIS,0,1,0,0,0,1,0,"123,174",0,0,0,"123,174",0,209,0,0,0,209,0,1,0,0,0,1,0,"40,237",0,0,0,"40,237",0,42,0,0,0,42
Oceania,NFK,Norfolk Islands,SIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceania,NIU,Niue,SIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceania,NRU,Nauru,SIS,1,0,0,0,0,1,"10,411",0,0,0,0,"10,411",16,0,0,0,0,16,1,0,0,0,0,1,"3,704",0,0,0,0,"3,704",6,0,0,0,0,6
Oceania,NZL,New Zealand,Australia and New Zealand ,40,5,0,1,0,46,"914,510","1,057,654",0,"1,028,644",0,"3,000,808","4,560","2,585",0,944,0,"8,090",20,4,0,1,0,25,"155,150","221,579",0,"86,111",0,"462,840",525,406,0,62,0,992
Oceania,PCN,Pitcairn,SIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceania,PLW,Palau,SIS,1,0,0,0,0,1,"11,111",0,0,0,0,"11,111",12,0,0,0,0,12,1,0,0,0,0,1,"7,199",0,0,0,0,"7,199",8,0,0,0,0,8
Oceania,PNG,Papua New Guinea,Asia,19,1,0,0,0,20,"443,011","290,743",0,0,0,"733,754",797,397,0,0,0,"1,194",8,1,0,0,0,9,"40,939","6,494",0,0,0,"47,433",82,9,0,0,0,91
Oceania,PYF,French Polynesia,SIS,2,0,0,0,0,2,"70,943",0,0,0,0,"70,943",234,0,0,0,0,234,2,0,0,0,0,2,"9,158",0,0,0,0,"9,158",30,0,0,0,0,30
Oceania,SLB,Solomon Islands,SIS,1,0,0,0,0,1,"74,954",0,0,0,0,"74,954",74,0,0,0,0,74,1,0,0,0,0,1,"35,430",0,0,0,0,"35,430",34,0,0,0,0,34
Oceania,TKL,Tokelau,SIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceania,TON,Tonga,SIS,1,0,0,0,0,1,"52,269",0,0,0,0,"52,269",183,0,0,0,0,183,1,0,0,0,0,1,"24,624",0,0,0,0,"24,624",86,0,0,0,0,86
Oceania,TUV,Tuvalu,SIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceania,VUT,Vanuatu,SIS,2,0,0,0,0,2,"40,483",0,0,0,0,"40,483",83,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceania,WLF,Wallis and Futuna,SIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceania,WSM,Western Samoa,SIS,1,0,0,0,0,1,"33,144",0,0,0,0,"33,144",82,0,0,0,0,82,1,0,0,0,0,1,"27,758",0,0,0,0,"27,758",23,0,0,0,0,23
South America,ARG,Argentina,Latin America,442,14,6,2,1,465,"7,866,952","2,912,405","4,197,554","2,637,277","13,059,690","30,673,878","38,818","5,182","5,463","2,949","5,235","57,648",35,2,2,0,1,40,"425,678","174,644","108,637",0,"3,006,099","3,715,058","1,955",483,503,0,"1,109","4,049"
South America,BOL,Bolivia,Latin America,60,4,1,2,0,67,"1,095,997","646,322","843,583","2,438,126",0,"5,024,028","3,518",713,634,"1,310",0,"6,175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South America,BRA,Brazil,Latin America,"2,027",80,8,16,2,"2,133","38,437,484","16,545,663","5,829,423","33,010,140","30,011,205","123,833,915","123,521","24,466","5,954","24,376","10,159","188,477",176,16,4,10,1,207,"1,598,391","1,378,853","1,075,323","4,070,652","1,970,599","10,093,818","4,846","2,058",928,"2,305",610,"10,747"
South America,CHL,Chile,Latin America,21,16,1,1,1,40,"815,833","2,981,235","902,422","1,046,621","5,819,119","11,565,230","1,851","5,021",925,"1,093","2,205","11,094",5,6,1,1,0,13,"30,034","48,865","108,279","72,337",0,"259,515",38,55,74,30,0,197
South America,COL,Colombia,Latin America,328,17,3,4,1,353,"6,383,561","4,138,367","2,283,045","10,034,235","7,338,309","30,177,517","16,616","7,425","1,624","7,497","2,865","36,028",26,3,1,1,0,31,"409,018","187,980","298,837","258,097",0,"1,153,932",832,456,149,503,0,"1,940"
South America,ECU,Ecuador,Latin America,25,13,0,2,0,40,"839,180","2,735,486",0,"4,069,132",0,"7,643,798","2,853","4,263",0,"2,883",0,"9,999",7,5,0,1,0,13,"147,058","343,533",0,"767,397",0,"1,257,988",243,385,0,751,0,"1,378"
South America,FLK,Falkland Islands,SIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South America,GUF,French Guiana,Latin America,4,0,0,0,0,4,"99,353",0,0,0,0,"99,353",376,0,0,0,0,376,3,0,0,0,0,3,"25,167",0,0,0,0,"25,167",103,0,0,0,0,103
South America,GUY,Guyana,Latin America,5,1,0,0,0,6,"100,578","168,613",0,0,0,"269,191",345,274,0,0,0,620,4,1,0,0,0,5,"80,511","168,613",0,0,0,"249,124",169,274,0,0,0,443
